Date Time,Occupancy,Temperature,Humidity,Light,CO2,HumidityRatio
02/02/15 21:24,0,20.89,22.89,0,476,0.003491271
02/02/15 21:26,0,20.89,22.89,0,478.5,0.003491271
02/02/15 21:27,0,20.89,22.89,0,481,0.003491271
02/02/15 21:28,0,20.89,22.89,0,483,0.003491271
02/02/15 21:29,0,20.85666667,22.85666667,0,480.25,0.003478976
02/02/15 21:29,0,20.89,22.89,0,480.25,0.003491271
02/02/15 21:30,0,20.89,22.865,0,470.75,0.003487436
02/02/15 21:32,0,20.89,22.89,0,474.75,0.003491271
02/02/15 21:33,0,20.89,22.865,0,482.25,0.003487436
02/02/15 21:34,0,20.89,22.89,0,480.3333333,0.003491271
02/02/15 21:35,0,20.89,22.89,0,480,0.003491271
02/02/15 21:36,0,20.89,22.84,0,481.5,0.003483602
02/02/15 21:36,0,20.89,22.84,0,483.5,0.003483602
02/02/15 21:38,0,20.89,22.79,0,475.6,0.003475933
02/02/15 21:39,0,20.89,22.76,0,475.3333333,0.003471332
02/02/15 21:40,0,20.89,22.815,0,477.6666667,0.003479768
02/02/15 21:40,0,20.89,22.79,0,475.75,0.003475933
02/02/15 21:42,0,20.89,22.79,0,479.1666667,0.003475933
02/02/15 21:42,0,20.865,22.7675,0,475,0.003467115
02/02/15 21:43,0,20.865,22.7675,0,474,0.003467115
02/02/15 21:45,0,20.89,22.79,0,477.3333333,0.003475933
02/02/15 21:46,0,20.89,22.79,0,473,0.003475933
02/02/15 21:47,0,20.89,22.7675,0,470,0.003472482
02/02/15 21:48,0,20.865,22.675,0,468.75,0.003452951
02/02/15 21:49,0,20.87,22.718,0,471.4,0.003460606
02/02/15 21:49,0,20.89,22.7,0,471,0.00346213
02/02/15 21:51,0,20.89,22.7,0,468,0.00346213
02/02/15 21:52,0,20.85,22.678,0,468.6,0.003450207
02/02/15 21:53,0,20.81,22.62,0,467.4,0.003432825
02/02/15 21:53,0,20.79,22.6,0,469,0.003425529
02/02/15 21:55,0,20.79,22.65,0,471.25,0.00343315
02/02/15 21:55,0,20.82333333,22.73,0,470.6666667,0.003452459
02/02/15 21:56,0,20.79,22.6,0,466.75,0.003425529
02/02/15 21:58,0,20.79,22.64,0,466.8,0.003431626
02/02/15 21:59,0,20.79,22.7,0,468.75,0.003440771
02/02/15 22:00,0,20.79,22.65,0,467.5,0.00343315
02/02/15 22:01,0,20.79,22.63333333,0,469.6666667,0.00343061
02/02/15 22:01,0,20.79,22.7,0,469.75,0.003440771
02/02/15 22:02,0,20.79,22.6,0,469.75,0.003425529
02/02/15 22:04,0,20.79,22.6,0,467.25,0.003425529
02/02/15 22:05,0,20.772,22.6,0,461.4,0.003421714
02/02/15 22:06,0,20.79,22.6,0,469.25,0.003425529
02/02/15 22:07,0,20.79,22.625,0,468,0.00342934
02/02/15 22:08,0,20.73,22.6,0,469,0.003412826
02/02/15 22:08,0,20.79,22.6,0,467.25,0.003425529
02/02/15 22:09,0,20.79,22.6,0,467.4,0.003425529
02/02/15 22:11,0,20.79,22.6,0,467.6666667,0.003425529
02/02/15 22:12,0,20.745,22.6,0,471.5,0.003415998
02/02/15 22:13,0,20.76,22.6,0,471.6666667,0.003419173
02/02/15 22:14,0,20.7225,22.6,0,464.75,0.003411242
02/02/15 22:14,0,20.7225,22.6,0,461.75,0.003411242
02/02/15 22:15,0,20.7225,22.6,0,458.5,0.003411242
02/02/15 22:17,0,20.745,22.55,0,459.5,0.003408399
02/02/15 22:18,0,20.7225,22.55,0,460.5,0.003403653
02/02/15 22:19,0,20.76,22.56666667,0,465.3333333,0.003414102
02/02/15 22:20,0,20.7225,22.5,0,465,0.003396065
02/02/15 22:21,0,20.7225,22.5,0,459,0.003396065
02/02/15 22:21,0,20.7675,22.5,0,463,0.003405542
02/02/15 22:23,0,20.745,22.5,0,460.75,0.003400801
02/02/15 22:24,0,20.7,22.5,0,461.5,0.003391335
02/02/15 22:25,0,20.7,22.5,0,466,0.003391335
02/02/15 22:25,0,20.7675,22.5,0,460.25,0.003405542
02/02/15 22:27,0,20.718,22.52,0,457.4,0.003398153
02/02/15 22:27,0,20.7,22.5,0,464.6,0.003391335
02/02/15 22:28,0,20.73,22.5,0,464.3333333,0.003397643
02/02/15 22:30,0,20.7,22.5,0,459.3333333,0.003391335
02/02/15 22:31,0,20.7,22.5,0,459.75,0.003391335
02/02/15 22:32,0,20.7225,22.5,0,459.25,0.003396065
02/02/15 22:33,0,20.7,22.5,0,463,0.003391335
02/02/15 22:34,0,20.7225,22.445,0,461.5,0.003387718
02/02/15 22:34,0,20.7,22.5,0,454.5,0.003391335
02/02/15 22:36,0,20.7,22.5,0,458.3333333,0.003391335
02/02/15 22:37,0,20.718,22.5,0,463,0.003395119
02/02/15 22:38,0,20.7,22.5,0,463.75,0.003391335
02/02/15 22:38,0,20.7,22.456,0,460.6,0.003384667
02/02/15 22:40,0,20.7,22.5,0,455.25,0.003391335
02/02/15 22:40,0,20.7,22.5,0,455.6666667,0.003391335
02/02/15 22:41,0,20.7,22.5,0,456.25,0.003391335
02/02/15 22:43,0,20.7,22.42666667,0,459.6666667,0.003380222
02/02/15 22:44,0,20.7,22.5,0,462,0.003391335
02/02/15 22:45,0,20.7225,22.4725,0,460.25,0.003391892
02/02/15 22:46,0,20.718,22.434,0,462,0.003385105
02/02/15 22:46,0,20.73,22.39,0,461,0.003380942
02/02/15 22:47,0,20.7,22.39,0,461.6666667,0.003374666
02/02/15 22:49,0,20.745,22.39,0,460.25,0.003384084
02/02/15 22:50,0,20.7225,22.365,0,456.25,0.003375578
02/02/15 22:51,0,20.745,22.39,0,457.5,0.003384084
02/02/15 22:52,0,20.772,22.37,0,455.8,0.003386702
02/02/15 22:53,0,20.76,22.39,0,455,0.003387229
02/02/15 22:53,0,20.7675,22.365,0,451.25,0.003384998
02/02/15 22:54,0,20.745,22.39,0,453.75,0.003384084
02/02/15 22:56,0,20.736,22.39,0,456.2,0.003382199
02/02/15 22:57,0,20.73,22.35666667,0,453.6666667,0.003375881
02/02/15 22:58,0,20.7,22.34,0,452.75,0.003367089
02/02/15 22:59,0,20.76,22.35666667,0,454,0.003382159
02/02/15 22:59,0,20.745,22.39,0,452.5,0.003384084
02/02/15 23:00,0,20.73,22.39,0,456,0.003380942
02/02/15 23:02,0,20.745,22.34,0,451.5,0.003376486
02/02/15 23:03,0,20.7,22.37,0,449.8,0.003371635
02/02/15 23:04,0,20.7,22.365,0,449.25,0.003370877
02/02/15 23:05,0,20.7,22.365,0,452.25,0.003370877
02/02/15 23:06,0,20.7225,22.34,0,451.25,0.003371784
02/02/15 23:06,0,20.7,22.34,0,453,0.003367089
02/02/15 23:08,0,20.7,22.39,0,453.25,0.003374666
02/02/15 23:09,0,20.7,22.315,0,456.6666667,0.0033633
02/02/15 23:10,0,20.7,22.29,0,455.75,0.003359512
02/02/15 23:10,0,20.7,22.365,0,458,0.003370877
02/02/15 23:12,0,20.7,22.34,0,458.75,0.003367089
02/02/15 23:12,0,20.7,22.29,0,455.5,0.003359512
02/02/15 23:13,0,20.7,22.29,0,455,0.003359512
02/02/15 23:15,0,20.7,22.29,0,453.3333333,0.003359512
02/02/15 23:16,0,20.7,22.33,0,454.6,0.003365573
02/02/15 23:17,0,20.7,22.29,0,457.5,0.003359512
02/02/15 23:18,0,20.7,22.29,0,449.6666667,0.003359512
02/02/15 23:19,0,20.7,22.29,0,452,0.003359512
02/02/15 23:19,0,20.7,22.29,0,453.5,0.003359512
02/02/15 23:21,0,20.7,22.29,0,452,0.003359512
02/02/15 23:22,0,20.7,22.29,0,450.6,0.003359512
02/02/15 23:23,0,20.7,22.29,0,450.6666667,0.003359512
02/02/15 23:23,0,20.7,22.29,0,451,0.003359512
02/02/15 23:25,0,20.7,22.29,0,454.5,0.003359512
02/02/15 23:25,0,20.7,22.29,0,457.25,0.003359512
02/02/15 23:26,0,20.7,22.315,0,456,0.0033633
02/02/15 23:28,0,20.675,22.29,0,456.5,0.003354313
02/02/15 23:29,0,20.675,22.29,0,453.5,0.003354313
02/02/15 23:30,0,20.7,22.29,0,454.25,0.003359512
02/02/15 23:31,0,20.675,22.22,0,454,0.003343722
02/02/15 23:31,0,20.675,22.2675,0,451,0.003350909
02/02/15 23:32,0,20.66666667,22.26,0,450.25,0.003348045
02/02/15 23:34,0,20.625,22.2225,0,449.75,0.003333756
02/02/15 23:35,0,20.675,22.2675,0,452,0.003350909
02/02/15 23:36,0,20.65,22.245,0,452.5,0.003342324
02/02/15 23:37,0,20.64,22.236,0,454,0.003338894
02/02/15 23:38,0,20.63333333,22.26,0,453,0.003341137
02/02/15 23:38,0,20.7,22.29,0,454,0.003359512
02/02/15 23:39,0,20.675,22.2675,0,450,0.003350909
02/02/15 23:41,0,20.625,22.245,0,451.75,0.003337149
02/02/15 23:42,0,20.675,22.2675,0,450.25,0.003350909
02/02/15 23:43,0,20.625,22.2225,0,445,0.003333756
02/02/15 23:44,0,20.65,22.2675,0,446.25,0.003345722
02/02/15 23:44,0,20.66666667,22.26,0,450.6666667,0.003348045
02/02/15 23:45,0,20.64,22.236,0,453.6,0.003338894
02/02/15 23:47,0,20.63333333,22.23,0,450.3333333,0.00333661
02/02/15 23:48,0,20.65,22.245,0,445.5,0.003342324
02/02/15 23:49,0,20.65,22.245,0,443,0.003342324
02/02/15 23:50,0,20.65,22.245,0,449.25,0.003342324
02/02/15 23:51,0,20.63333333,22.23,0,454.6666667,0.00333661
02/02/15 23:51,0,20.65,22.245,0,449,0.003342324
02/02/15 23:53,0,20.625,22.2225,0,448.5,0.003333756
02/02/15 23:54,0,20.6,22.2,0,449.6,0.003325206
02/02/15 23:55,0,20.6,22.2,0,454,0.003325206
02/02/15 23:55,0,20.6,22.2225,0,451.25,0.003328594
02/02/15 23:57,0,20.6,22.2,0,449.3333333,0.003325206
02/02/15 23:57,0,20.6,22.2,0,446,0.003325206
02/02/15 23:58,0,20.6,22.2225,0,445.75,0.003328594
03/02/15 0:00,0,20.6,22.2,0,451.5,0.003325206
03/02/15 0:01,0,20.6,22.2,0,455.25,0.003325206
03/02/15 0:02,0,20.6,22.2,0,455.25,0.003325206
03/02/15 0:03,0,20.63333333,22.23,0,451.6666667,0.00333661
03/02/15 0:04,0,20.6,22.2,0,451,0.003325206
03/02/15 0:04,0,20.6,22.2,0,448.75,0.003325206
03/02/15 0:06,0,20.6,22.2,0,445.75,0.003325206
03/02/15 0:07,0,20.6,22.2,0,444.75,0.003325206
03/02/15 0:08,0,20.6,22.2,0,446.3333333,0.003325206
03/02/15 0:08,0,20.6,22.2,0,450,0.003325206
03/02/15 0:10,0,20.575,22.2225,0,446.5,0.003323439
03/02/15 0:10,0,20.6,22.2225,0,446.5,0.003328594
03/02/15 0:11,0,20.575,22.2675,0,447.75,0.003330205
03/02/15 0:13,0,20.58,22.254,0,449.6,0.003329207
03/02/15 0:14,0,20.6,22.23,0,451.6666667,0.003329723
03/02/15 0:15,0,20.6,22.26,0,450,0.003334241
03/02/15 0:16,0,20.6,22.2,0,449.25,0.003325206
03/02/15 0:16,0,20.575,22.2,0,449.75,0.003320056
03/02/15 0:17,0,20.55,22.2675,0,453.75,0.003325047
03/02/15 0:19,0,20.6,22.2,0,453,0.003325206
03/02/15 0:20,0,20.6,22.2,0,450.5,0.003325206
03/02/15 0:21,0,20.56666667,22.23,0,447,0.00332285
03/02/15 0:22,0,20.575,22.2675,0,443.75,0.003330205
03/02/15 0:23,0,20.6,22.2,0,444.25,0.003325206
03/02/15 0:23,0,20.6,22.2675,0,451.5,0.00333537
03/02/15 0:24,0,20.6,22.218,0,448.4,0.003327916
03/02/15 0:26,0,20.6,22.2,0,449,0.003325206
03/02/15 0:27,0,20.6,22.26,0,449.3333333,0.003334241
03/02/15 0:28,0,20.6,22.2,0,446.25,0.003325206
03/02/15 0:29,0,20.6,22.2,0,446.6,0.003325206
03/02/15 0:29,0,20.6,22.2,0,447.6666667,0.003325206
03/02/15 0:30,0,20.6,22.2,0,447,0.003325206
03/02/15 0:32,0,20.6,22.2,0,446.75,0.003325206
03/02/15 0:33,0,20.6,22.2,0,449.3333333,0.003325206
03/02/15 0:34,0,20.58,22.2,0,451.2,0.003321086
03/02/15 0:35,0,20.6,22.2,0,454,0.003325206
03/02/15 0:36,0,20.6,22.2,0,451,0.003325206
03/02/15 0:36,0,20.6,22.2,0,450.25,0.003325206
03/02/15 0:38,0,20.6,22.2225,0,450,0.003328594
03/02/15 0:39,0,20.6,22.2225,0,449,0.003328594
03/02/15 0:40,0,20.6,22.2,0,446,0.003325206
03/02/15 0:40,0,20.58,22.218,0,443.2,0.003323793
03/02/15 0:42,0,20.56666667,22.26,0,443.3333333,0.003327358
03/02/15 0:42,0,20.6,22.2,0,448,0.003325206
03/02/15 0:43,0,20.6,22.2675,0,454,0.00333537
03/02/15 0:45,0,20.6,22.29,0,451.5,0.003338759
03/02/15 0:46,0,20.6,22.29,0,451.3333333,0.003338759
03/02/15 0:47,0,20.55,22.29,0,447,0.003328425
03/02/15 0:48,0,20.55,22.29,0,448.5,0.003328425
03/02/15 0:49,0,20.525,22.2225,0,450.5,0.003313151
03/02/15 0:49,0,20.575,22.29,0,446.5,0.003333588
03/02/15 0:51,0,20.6,22.29,0,447.3333333,0.003338759
03/02/15 0:52,0,20.575,22.29,0,453.5,0.003333588
03/02/15 0:53,0,20.56666667,22.29,0,451.3333333,0.003331866
03/02/15 0:53,0,20.58,22.254,0,449.4,0.003329207
03/02/15 0:55,0,20.53333333,22.26,0,453.6666667,0.003320487
03/02/15 0:55,0,20.575,22.2,0,448.25,0.003320056
03/02/15 0:56,0,20.575,22.29,0,452,0.003333588
03/02/15 0:58,0,20.525,22.2675,0,452.6666667,0.003319896
03/02/15 0:59,0,20.6,22.2,0,454.6666667,0.003325206
03/02/15 1:00,0,20.6,22.254,0,453.2,0.003333337
03/02/15 1:01,0,20.56,22.29,0,447.6,0.003330489
03/02/15 1:01,0,20.6,22.29,0,447.6666667,0.003338759
03/02/15 1:02,0,20.55,22.29,0,448,0.003328425
03/02/15 1:04,0,20.55,22.29,0,451,0.003328425
03/02/15 1:05,0,20.6,22.29,0,451,0.003338759
03/02/15 1:06,0,20.525,22.2675,0,451,0.003319896
03/02/15 1:07,0,20.525,22.29,0,449.75,0.003323268
03/02/15 1:08,0,20.52,22.29,0,453,0.003322238
03/02/15 1:08,0,20.5,22.2675,0,453.5,0.003314751
03/02/15 1:09,0,20.5,22.29,0,452.3333333,0.003318119
03/02/15 1:11,0,20.525,22.29,0,452,0.003323268
03/02/15 1:12,0,20.6,22.26,0,450.6666667,0.003334241
03/02/15 1:13,0,20.5,22.2,0,449.5,0.00330465
03/02/15 1:14,0,20.6,22.2225,0,449.75,0.003328594
03/02/15 1:14,0,20.56,22.2,0,449,0.00331697
03/02/15 1:15,0,20.6,22.2,0,451.3333333,0.003325206
03/02/15 1:17,0,20.56666667,22.2,0,449,0.003318341
03/02/15 1:18,0,20.56666667,22.2,0,448,0.003318341
03/02/15 1:19,0,20.575,22.2,0,443.25,0.003320056
03/02/15 1:20,0,20.55,22.245,0,446.5,0.003321669
03/02/15 1:21,0,20.6,22.245,0,448.75,0.003331982
03/02/15 1:21,0,20.6,22.2225,0,451,0.003328594
03/02/15 1:23,0,20.6,22.2,0,451.5,0.003325206
03/02/15 1:24,0,20.56666667,22.2,0,455,0.003318341
03/02/15 1:25,0,20.6,22.2,0,451.6,0.003325206
03/02/15 1:25,0,20.6,22.2,0,452.6666667,0.003325206
03/02/15 1:27,0,20.6,22.14,0,448.2,0.003316171
03/02/15 1:27,0,20.6,22.125,0,445.75,0.003313912
03/02/15 1:28,0,20.6,22.1,0,446.6666667,0.003310148
03/02/15 1:30,0,20.6,22.1,0,446.3333333,0.003310148
03/02/15 1:31,0,20.6,22.125,0,444.75,0.003313912
03/02/15 1:32,0,20.6,22.1,0,444.5,0.003310148
03/02/15 1:33,0,20.58,22.14,0,446,0.003312062
03/02/15 1:34,0,20.56666667,22.13333333,0,443.3333333,0.003308323
03/02/15 1:34,0,20.6,22.1,0,447,0.003310148
03/02/15 1:36,0,20.56666667,22.1,0,446,0.003303314
03/02/15 1:37,0,20.6,22.15,0,445.25,0.003317677
03/02/15 1:38,0,20.575,22.125,0,442,0.00330878
03/02/15 1:38,0,20.575,22.1,0,443,0.003305022
03/02/15 1:40,0,20.6,22.1,0,443,0.003310148
03/02/15 1:40,0,20.6,22.1,0,446.3333333,0.003310148
03/02/15 1:41,0,20.6,22.13333333,0,449,0.003315167
03/02/15 1:43,0,20.6,22.125,0,445.25,0.003313912
03/02/15 1:44,0,20.6,22.1,0,441.25,0.003310148
03/02/15 1:45,0,20.575,22.175,0,441.75,0.003316298
03/02/15 1:46,0,20.575,22.175,0,441.5,0.003316298
03/02/15 1:46,0,20.6,22.13333333,0,445,0.003315167
03/02/15 1:47,0,20.575,22.125,0,446,0.00330878
03/02/15 1:49,0,20.55,22.2,0,442.5,0.003314914
03/02/15 1:50,0,20.56666667,22.2,0,445,0.003318341
03/02/15 1:51,0,20.525,22.2,0,443.5,0.003309778
03/02/15 1:52,0,20.56,22.2,0,443,0.00331697
03/02/15 1:53,0,20.6,22.2,0,444.3333333,0.003325206
03/02/15 1:53,0,20.53333333,22.2,0,443.6666667,0.003311489
03/02/15 1:54,0,20.58,22.2,0,443.4,0.003321086
03/02/15 1:56,0,20.6,22.2,0,447,0.003325206
03/02/15 1:57,0,20.6,22.2,0,446.25,0.003325206
03/02/15 1:58,0,20.56,22.2,0,445.6,0.00331697
03/02/15 1:59,0,20.55,22.2,0,448.5,0.003314914
03/02/15 1:59,0,20.6,22.2,0,443.6666667,0.003325206
03/02/15 2:00,0,20.58,22.2,0,444.4,0.003321086
03/02/15 2:02,0,20.6,22.2,0,444.3333333,0.003325206
03/02/15 2:03,0,20.575,22.2,0,443.5,0.003320056
03/02/15 2:04,0,20.56666667,22.23,0,451,0.00332285
03/02/15 2:05,0,20.575,22.2675,0,444.5,0.003330205
03/02/15 2:06,0,20.6,22.2225,0,443,0.003328594
03/02/15 2:06,0,20.53333333,22.2,0,445.6666667,0.003311489
03/02/15 2:08,0,20.56,22.2,0,447.8,0.00331697
03/02/15 2:09,0,20.6,22.2,0,445,0.003325206
03/02/15 2:10,0,20.575,22.2,0,442.5,0.003320056
03/02/15 2:10,0,20.525,22.245,0,446.75,0.003316523
03/02/15 2:12,0,20.525,22.2675,0,442.75,0.003319896
03/02/15 2:12,0,20.5,22.29,0,441.3333333,0.003318119
03/02/15 2:13,0,20.525,22.29,0,443.75,0.003323268
03/02/15 2:15,0,20.5,22.29,0,441.25,0.003318119
03/02/15 2:16,0,20.5,22.29,0,440.25,0.003318119
03/02/15 2:17,0,20.5,22.29,0,441.5,0.003318119
03/02/15 2:18,0,20.5,22.29,0,439.3333333,0.003318119
03/02/15 2:19,0,20.5,22.29,0,439,0.003318119
03/02/15 2:19,0,20.5,22.29,0,445.3333333,0.003318119
03/02/15 2:21,0,20.5,22.29,0,443.5,0.003318119
03/02/15 2:22,0,20.5,22.29,0,439.8,0.003318119
03/02/15 2:23,0,20.5,22.29,0,438.25,0.003318119
03/02/15 2:23,0,20.5,22.29,0,443,0.003318119
03/02/15 2:25,0,20.5,22.29,0,440.75,0.003318119
03/02/15 2:25,0,20.5,22.29,0,438.2,0.003318119
03/02/15 2:26,0,20.5,22.29,0,441.3333333,0.003318119
03/02/15 2:28,0,20.5,22.29,0,438.25,0.003318119
03/02/15 2:29,0,20.5,22.29,0,436.5,0.003318119
03/02/15 2:30,0,20.5,22.29,0,439.3333333,0.003318119
03/02/15 2:31,0,20.5,22.29,0,439.75,0.003318119
03/02/15 2:31,0,20.5,22.29,0,439.75,0.003318119
03/02/15 2:32,0,20.5,22.29,0,441.1666667,0.003318119
03/02/15 2:34,0,20.5,22.29,0,441.6666667,0.003318119
03/02/15 2:35,0,20.5,22.29,0,438.5,0.003318119
03/02/15 2:36,0,20.5,22.29,0,439.75,0.003318119
03/02/15 2:37,0,20.5,22.29,0,438.2,0.003318119
03/02/15 2:38,0,20.5,22.29,0,438.6666667,0.003318119
03/02/15 2:38,0,20.5,22.315,0,442,0.00332186
03/02/15 2:39,0,20.5,22.39,0,447.75,0.003333084
03/02/15 2:41,0,20.5,22.35666667,0,442.3333333,0.003328096
03/02/15 2:42,0,20.5,22.365,0,442.25,0.003329343
03/02/15 2:43,0,20.5,22.39,0,445.75,0.003333084
03/02/15 2:44,0,20.5,22.365,0,441.5,0.003329343
03/02/15 2:44,0,20.5,22.39,0,437.25,0.003333084
03/02/15 2:45,0,20.5,22.39,0,439,0.003333084
03/02/15 2:47,0,20.5,22.29,0,436.5,0.003318119
03/02/15 2:48,0,20.5,22.32333333,0,432.5,0.003323107
03/02/15 2:49,0,20.5,22.315,0,427.5,0.00332186
03/02/15 2:50,0,20.5,22.315,0,437.5,0.00332186
03/02/15 2:51,0,20.5,22.35666667,0,436.6666667,0.003328096
03/02/15 2:51,0,20.5,22.39,0,435,0.003333084
03/02/15 2:53,0,20.5,22.39,0,437,0.003333084
03/02/15 2:54,0,20.5,22.39,0,438.6666667,0.003333084
03/02/15 2:55,0,20.5,22.39,0,440.5,0.003333084
03/02/15 2:55,0,20.5,22.34,0,442.75,0.003325601
03/02/15 2:57,0,20.5,22.37,0,438,0.003330091
03/02/15 2:57,0,20.5,22.39,0,436.25,0.003333084
03/02/15 2:58,0,20.46333333,22.35666667,0,441.3333333,0.003320533
03/02/15 3:00,0,20.5,22.39,0,441,0.003333084
03/02/15 3:01,0,20.5,22.315,0,437,0.00332186
03/02/15 3:02,0,20.5,22.37,0,435.2,0.003330091
03/02/15 3:03,0,20.5,22.35666667,0,433.3333333,0.003328096
03/02/15 3:04,0,20.5,22.39,0,435,0.003333084
03/02/15 3:04,0,20.5,22.34,0,433.8,0.003325601
03/02/15 3:06,0,20.5,22.39,0,435.3333333,0.003333084
03/02/15 3:07,0,20.5,22.39,0,437.25,0.003333084
03/02/15 3:08,0,20.5,22.39,0,434.4,0.003333084
03/02/15 3:08,0,20.5,22.39,0,431.75,0.003333084
03/02/15 3:10,0,20.5,22.39,0,437.3333333,0.003333084
03/02/15 3:10,0,20.5,22.39,0,439.6666667,0.003333084
03/02/15 3:11,0,20.478,22.37,0,435.6,0.003325549
03/02/15 3:13,0,20.456,22.35,0,433,0.003318027
03/02/15 3:14,0,20.478,22.392,0,432.6,0.003328837
03/02/15 3:15,0,20.5,22.39,0,435.75,0.003333084
03/02/15 3:16,0,20.42666667,22.32333333,0,436,0.00330802
03/02/15 3:16,0,20.5,22.39,0,434.5,0.003333084
03/02/15 3:17,0,20.478,22.392,0,435.4,0.003328837
03/02/15 3:19,0,20.42666667,22.32333333,0,437.3333333,0.00330802
03/02/15 3:20,0,20.4175,22.3925,0,430.75,0.003316436
03/02/15 3:21,0,20.456,22.414,0,439.2,0.003327579
03/02/15 3:22,0,20.4725,22.39,0,441.5,0.003327402
03/02/15 3:23,0,20.46333333,22.39333333,0,445.6666667,0.003326008
03/02/15 3:23,0,20.5,22.39,0,443.25,0.003333084
03/02/15 3:24,0,20.4175,22.3425,0,438.25,0.003308992
03/02/15 3:26,0,20.46333333,22.46333333,0,437,0.003336461
03/02/15 3:27,0,20.478,22.478,0,429.8,0.003341691
03/02/15 3:28,0,20.5,22.456,0,431.2,0.003342962
03/02/15 3:29,0,20.5,22.412,0,435.8,0.003336377
03/02/15 3:29,0,20.4725,22.3925,0,435.75,0.003327776
03/02/15 3:30,0,20.445,22.34,0,434.25,0.003314272
03/02/15 3:32,0,20.5,22.434,0,434.6,0.00333967
03/02/15 3:33,0,20.5,22.39,0,434,0.003333084
03/02/15 3:34,0,20.5,22.39,0,433.5,0.003333084
03/02/15 3:35,0,20.5,22.39,0,434.6666667,0.003333084
03/02/15 3:36,0,20.5,22.39,0,437.5,0.003333084
03/02/15 3:36,0,20.5,22.39,0,438.5,0.003333084
03/02/15 3:38,0,20.5,22.42666667,0,436.6666667,0.003338572
03/02/15 3:39,0,20.5,22.445,0,431.1666667,0.003341316
03/02/15 3:40,0,20.5,22.39,0,436,0.003333084
03/02/15 3:40,0,20.4725,22.3925,0,438.25,0.003327776
03/02/15 3:42,0,20.5,22.46333333,0,439,0.00334406
03/02/15 3:42,0,20.5,22.456,0,436.6,0.003342962
03/02/15 3:43,0,20.5,22.39,0,432.6666667,0.003333084
03/02/15 3:45,0,20.5,22.39,0,433.25,0.003333084
03/02/15 3:46,0,20.4725,22.39,0,433.5,0.003327402
03/02/15 3:47,0,20.4725,22.4175,0,435.75,0.003331511
03/02/15 3:48,0,20.5,22.5,0,436,0.003349548
03/02/15 3:49,0,20.5,22.478,0,430.8,0.003346255
03/02/15 3:49,0,20.434,22.412,0,435.4,0.003322741
03/02/15 3:51,0,20.4175,22.34,0,433.5,0.00330862
03/02/15 3:52,0,20.39,22.39,0,429.75,0.003310408
03/02/15 3:53,0,20.39,22.39,0,430,0.003310408
03/02/15 3:53,0,20.39,22.39,0,433,0.003310408
03/02/15 3:55,0,20.39,22.39,0,436.25,0.003310408
03/02/15 3:55,0,20.39,22.39,0,433.5,0.003310408
03/02/15 3:56,0,20.39,22.5,0,434.25,0.003326758
03/02/15 3:58,0,20.39,22.46333333,0,430.3333333,0.003321308
03/02/15 3:59,0,20.39,22.5,0,429.6,0.003326758
03/02/15 4:00,0,20.39,22.5,0,433.5,0.003326758
03/02/15 4:01,0,20.39,22.5,0,435.6,0.003326758
03/02/15 4:01,0,20.39,22.5,0,434.6666667,0.003326758
03/02/15 4:02,0,20.39,22.5,0,432.3333333,0.003326758
03/02/15 4:04,0,20.39,22.5,0,438,0.003326758
03/02/15 4:05,0,20.39,22.5,0,436.5,0.003326758
03/02/15 4:06,0,20.39,22.5,0,440.75,0.003326758
03/02/15 4:07,0,20.39,22.5,0,438,0.003326758
03/02/15 4:08,0,20.39,22.5,0,434.75,0.003326758
03/02/15 4:08,0,20.39,22.5,0,434.75,0.003326758
03/02/15 4:09,0,20.39,22.5,0,435.6666667,0.003326758
03/02/15 4:11,0,20.39,22.5,0,434,0.003326758
03/02/15 4:12,0,20.35,22.5,0,429.2,0.003318505
03/02/15 4:13,0,20.39,22.5,0,431.5,0.003326758
03/02/15 4:14,0,20.39,22.5,0,430,0.003326758
03/02/15 4:14,0,20.39,22.5,0,434,0.003326758
03/02/15 4:15,0,20.39,22.5,0,434.25,0.003326758
03/02/15 4:17,0,20.39,22.5,0,432.4,0.003326758
03/02/15 4:18,0,20.39,22.46333333,0,434.3333333,0.003321308
03/02/15 4:19,0,20.39,22.5,0,436.4,0.003326758
03/02/15 4:20,0,20.39,22.5,0,435.75,0.003326758
03/02/15 4:21,0,20.39,22.5,0,435.2,0.003326758
03/02/15 4:21,0,20.39,22.5,0,436.75,0.003326758
03/02/15 4:23,0,20.39,22.5,0,438.25,0.003326758
03/02/15 4:24,0,20.39,22.5,0,438.75,0.003326758
03/02/15 4:25,0,20.39,22.4725,0,437.5,0.003322671
03/02/15 4:25,0,20.39,22.46333333,0,439.3333333,0.003321308
03/02/15 4:27,0,20.39,22.5,0,437.5,0.003326758
03/02/15 4:27,0,20.39,22.5,0,433.6,0.003326758
03/02/15 4:28,0,20.39,22.5,0,431.3333333,0.003326758
03/02/15 4:30,0,20.39,22.5,0,434.8,0.003326758
03/02/15 4:31,0,20.39,22.46333333,0,433.3333333,0.003321308
03/02/15 4:32,0,20.39,22.4725,0,433.8,0.003322671
03/02/15 4:33,0,20.39,22.5,0,436.5,0.003326758
03/02/15 4:34,0,20.39,22.5,0,434,0.003326758
03/02/15 4:34,0,20.39,22.4725,0,433.75,0.003322671
03/02/15 4:36,0,20.39,22.445,0,435.5,0.003318583
03/02/15 4:37,0,20.39,22.42666667,0,434.3333333,0.003315858
